127.0.0.1 - - [28/Mar/2018:11:18:02 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:11:18:50 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44619 "http://testsite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:11:18:50 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:11:18:55 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=simpledesign&_wpnonce=7f9cfa4d82 HTTP/1.0" 302 0 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:11:18:55 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 449 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:11:18:55 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/wp-admin/themes.php?activated=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:01:52 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 44177 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:01:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:01:55 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/wp-admin/themes.php?theme=simpledesign" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:01:59 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:02:02 +0000] "GET / HTTP/1.0" 200 9811 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:02:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:03:18 +0000] "GET / HTTP/1.0" 200 9851 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:03:18 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:05:11 +0000] "GET / HTTP/1.0" 200 9876 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Mobile Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:05:11 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Mobile Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:06:19 +0000] "GET / HTTP/1.0" 200 9886 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Mobile Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:06:19 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Mobile Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:19 +0000] "GET / HTTP/1.0" 200 10012 "http://testsite.local/wp-admin/themes.php" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Mobile Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:19 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Mobile Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:34 +0000] "GET /wp-admin/ HTTP/1.0" 200 53832 "http://testsite.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:34 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.4 HTTP/1.0" 200 79077 "http://testsite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:39 +0000] "GET /wp-admin/edit.php HTTP/1.0" 200 45592 "http://testsite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:39 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,jquery-ui-widget,jquery-ui-position,jquery-ui-menu,wp-a11y,jquery-ui-autocomplete,ta&load%5B%5D=gs-suggest,inline-edit-post,heartbeat,svg-painter,wp-auth-check&ver=4.9.4 HTTP/1.0" 200 27427 "http://testsite.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://testsite.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:39 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:43 +0000] "GET /wp-admin/edit.php?post_type=page HTTP/1.0" 200 41767 "http://testsite.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:43 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://testsite.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:43 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testsite.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:47 +0000] "GET /wp-admin/post-new.php?post_type=page HTTP/1.0" 200 113465 "http://testsite.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [28/Mar/2018:12:24:47 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=media-views&ver=4.9.4 HTTP/1.0" 200 8871 "http://testsite.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
